V1	V2
STAT3	IL1RN
STAT3	IL21
STAT3	CD46
STAT3	OAS1
STAT3	C4BPA
STAT3	IL1RAP
STAT6	FOS
STAT6	CCND1
STAT6	CEBPB
STAT6	JAK2
STAT6	TFAP2C
STAT6	SOCS2
STAT6	STAT5A
STAT6	SOCS5
STAT6	SOCS3
STAT6	SELE
STAT6	NCOA1
STAT6	TNF
STAT6	IL4
STAT6	CCL2
STAT6	CXCL8
STAT6	PTGS2
STAT6	ETS1
STAT6	CXCL14
STAT6	FCER2
STAT6	CCND2
STAT6	WNT5A
STAT6	SOD1
STAT6	JAK3
STAT6	GATA3
STAT6	EGR1
STAT6	TCF4
STAT6	SOCS1
STAT6	TAL1
STAT6	SPHK1
STAT6	IL13
STAT6	DUSP1
STAT6	CISH
STAT6	TMEM74B
STAT6	TGFB3
STAT6	IRAK4
STAT6	PIK3R5
STAT6	JAK1
STAT6	SELP
STAT6	LTA
STAT6	CD40
STAT6	DCLRE1C
STAT6	CCL17
STAT6	IRF1
STAT6	FCGR1A
STAT6	IL1R1
STAT6	SOCS7
STAT6	MASP2
STAT6	LPO
STAT6	IL18BP
STAT6	CEACAM6
STAT6	BCLAF1
STAT6	TLR4
STAT6	IL4R
STAT6	CCL11
STAT6	CCL26
STAT6	ITGA2B
STAT6	CYSLTR1
IKBKB	TP53
IKBKB	NOS2
IKBKB	NCOA3
IKBKB	AKT2
IKBKB	AKT1
IKBKB	CHUK
IKBKB	IKBKG
IKBKB	TNF
IKBKB	MMP9
IKBKB	CXCL8
IKBKB	TRAF2
IKBKB	NFKB2
IKBKB	VCAM1
IKBKB	CD44
IKBKB	IRAK1
IKBKB	NFKBIA
IKBKB	TBK1
IKBKB	IRAK4
IKBKB	AKT3
IKBKB	RIPK1
IKBKB	CSF2RA
IKBKB	IRAK2
IKBKB	IRAK3
IKBKG	NCOA3
IKBKG	AKT2
IKBKG	AKT1
IKBKG	CHUK
IKBKG	HSPA4
IKBKG	IKBKB
IKBKG	TRAF2
IKBKG	FADD
IKBKG	NFKB2
IKBKG	IRAK1
IKBKG	NFKBIA
IKBKG	UBE2D3
IKBKG	TBK1
IKBKG	GSK3B
IKBKG	AKT3
IKBKG	RIPK1
PSME3	RXRA
NFATC1	SP1
NFATC1	NR2F2
NFATC1	TNF
NFATC1	IL4
NFATC1	IL2
NFATC1	CD274
NFATC1	CXCL8
NFATC1	PTGS2
NFATC1	LIFR
NFATC1	CXCR5
NFATC1	CSF2
NFATC1	PPM1D
NFATC1	ICAM1
NFATC1	CD3G
NFATC1	ID2
NFATC1	CADM2
NFATC1	GSK3B
NFATC1	ARAF
NFATC1	SETD1B
NFATC1	IL1RAPL1
NFATC1	EVL
NFATC1	IL17A
NFATC1	TLR8
TNF	IKBKB
TNF	PSME3
TNF	TNFRSF1B
TNF	VCAM1
TNF	TNFRSF1A
IL4	NOS2
IL4	JAK1
IL4	IL22RA2
IL4	IL4R
TBX21	IL10
TBX21	IL4
TBX21	IFNG
TBX21	GATA3
TBX21	IL13
TBX21	CXCR3
TBX21	CCR4
IL2	JAK1
IL2	IL22RA2
IL2	IL2RG
MMP9	VEGFA
IL1A	NOS2
IL1A	IL1R1
IL1A	IL1R2
PDGFB	EGFR
PDGFB	CSF1R
PDGFB	IL22RA2
PDGFB	PDGFRA
CD274	PDCD1
CCL2	CXCR6
CCL2	CCR2
BATF3	PGR
BATF3	ATF3
BATF3	CEBPE
CD40LG	CD40
CXCL8	CXCR6
DDIT3	BCL2
DDIT3	CEBPB
DDIT3	SOCS5
DDIT3	MAPK14
DDIT3	XBP1
DDIT3	CXCL8
DDIT3	ATF3
DDIT3	ATF7
DDIT3	BATF
DDIT3	IL6
DDIT3	TNFRSF10B
DDIT3	SIN3A
DDIT3	NFE2
DDIT3	TPT1
DDIT3	MCL1
DDIT3	ID2
DDIT3	FZD5
DDIT3	FZD10
DDIT3	DOCK2
DDIT3	C2
DDIT3	CEBPA
DDIT3	ATF6
DDIT3	ADAR
DDIT3	NFATC4
DDIT3	E2F4
DDIT3	CFB
DDIT3	CEBPE
DDIT3	EXT1
DDIT3	ATF5
DDIT3	PLXNC1
DDIT3	PPP3CB
DDIT3	PRG2
DDIT3	MST1R
DDIT3	ZNF385B
DDIT3	DHX58
FAS	FADD
FAS	CASP8
FOXA1	ESR1
FOXA1	AR
FOXA1	BCL2
FOXA1	BRCA1
FOXA1	RET
FOXA1	NR2F2
FOXA1	FOXC1
FOXA1	ERBB2
FOXA1	HSPA4
FOXA1	SMAD3
FOXA1	CD68
FOXA1	INSR
FOXA1	IKBKG
FOXA1	PSME3
FOXA1	WNT2B
FOXA1	TGIF1
FOXA1	MT2A
FOXA1	CD109
FOXA1	NFE2L1
FOXA1	CD14
FOXA1	RNF213
FOXA1	ID2
FOXA1	GRB7
FOXA1	CADM2
FOXA1	CCNE2
FOXA1	ATF6
FOXA1	ZFP36L2
FOXA1	RIPK1
FOXA1	ECT2
FOXA1	A2M
FOXA1	C8B
FOXA1	CD46
FOXA1	MEF2A
NTF3	CSF1R
SPI1	BRCA1
SPI1	CEBPB
SPI1	E2F1
SPI1	JAK2
SPI1	ZEB1
SPI1	NCOA1
SPI1	MYB
SPI1	MEF2C
SPI1	LTF
SPI1	ITGB1
SPI1	ITGA2
SPI1	EP300
SPI1	MAPK1
SPI1	TBP
SPI1	USF1
SPI1	CD68
SPI1	PTPRC
SPI1	CIITA
SPI1	NR3C1
SPI1	SRF
SPI1	STAT3
SPI1	IKBKB
SPI1	IKBKG
SPI1	TNF
SPI1	MMP9
SPI1	CCL2
SPI1	TRAF1
SPI1	RB1CC1
SPI1	PDGFRB
SPI1	MSR1
SPI1	LY6K
SPI1	ISG20
SPI1	IL12B
SPI1	HLA-DRA
SPI1	EMP3
SPI1	DDR1
SPI1	CHI3L1
SPI1	CHEK2
SPI1	CD69
SPI1	BTK
SPI1	ATF1
SPI1	IL1B
SPI1	RB1
SPI1	FCER2
SPI1	IL23A
SPI1	ITGAX
SPI1	NFKB2
SPI1	VCAM1
SPI1	PPM1D
SPI1	PDCD1LG2
SPI1	PAFAH1B2
SPI1	IL5
SPI1	IL2RB
SPI1	HLA-DPB1
SPI1	EBF1
SPI1	CD22
SPI1	CD163
SPI1	APOBEC3B
SPI1	IRAK1
SPI1	STAT4
SPI1	CD14
SPI1	FOLR1
SPI1	IRF5
SPI1	ITGAV
SPI1	ITGB2
SPI1	LYZ
SPI1	MME
SPI1	MPO
SPI1	SPN
SPI1	TLR2
SPI1	WAS
SPI1	SIN3A
SPI1	REL
SPI1	ITGAM
SPI1	HES1
SPI1	TRIM22
SPI1	TLR7
SPI1	SMARCAL1
SPI1	SDF2
SPI1	SCARB1
SPI1	SAMSN1
SPI1	RAD51
SPI1	OAS3
SPI1	NFKBIA
SPI1	NBN
SPI1	MYD88
SPI1	MCL1
SPI1	LTB4R2
SPI1	LTB4R
SPI1	LILRA2
SPI1	IPP
SPI1	IL3RA
SPI1	DOCK2
SPI1	CSF3R
SPI1	CNOT8
SPI1	CHD2
SPI1	CDC5L
SPI1	CD79B
SPI1	CD52
SPI1	CD37
SPI1	CD33
SPI1	CD19
SPI1	C1RL
SPI1	B2M
SPI1	ARPC2
SPI1	ANP32B
SPI1	GABPA
SPI1	CEBPA
SPI1	GATA1
SPI1	HLA-F
SPI1	LY86
SPI1	TGFB3
SPI1	SELPLG
SPI1	RAC2
SPI1	PSMB8
SPI1	PSMB10
SPI1	PNP
SPI1	NOTCH4
SPI1	IRAK4
SPI1	IL4I1
SPI1	IL16
SPI1	HSP90B1
SPI1	GSK3B
SPI1	FLT3
SPI1	ACP5
SPI1	PIK3CG
SPI1	PIK3R2
SPI1	PIK3R5
SPI1	TNFRSF11A
SPI1	CSF1R
SPI1	CYBB
SPI1	PLSCR1
SPI1	NCF2
SPI1	IKBKE
SPI1	CD40
SPI1	CCL22
SPI1	E2F4
SPI1	CEBPE
SPI1	HAMP
SPI1	DCLRE1C
SPI1	ALOX5AP
SPI1	IL17RD
SPI1	SCARB2
SPI1	PLXNC1
SPI1	TICAM2
SPI1	FCGR1A
SPI1	IFIT3
SPI1	IRF8
SPI1	LY96
SPI1	TNFSF13B
SPI1	IL18BP
SPI1	CD53
SPI1	ITGA4
SPI1	SUB1
SPI1	SLA2
SPI1	LCP2
SPI1	TLR4
SPI1	FCGR2B
SPI1	CR1
SPI1	CD58
SPI1	CCR3
SPI1	PPBP
SPI1	CXCR2
SPI1	CTSG
SPI1	PRG2
SPI1	IL18
SPI1	IL1RN
SPI1	MST1R
SPI1	CSF2RA
SPI1	FCER1A
SPI1	LAG3
SPI1	CTSS
SPI1	WIPF1
SPI1	ITGA2B
SPI1	IL21R
SPI1	PILRA
SPI1	AKAP5
SPI1	NOD2
SPI1	ANXA5
SPI1	CD302
SPI1	MS4A1
SPI1	PLAC8
SPI1	C1QTNF2
SPI1	TMSB4X
SPI1	JCHAIN
SPI1	SLAMF7
SPI1	SLAMF6
SPI1	MS4A7
SPI1	LYST
SPI1	GP1BA
SPI1	CLEC12A
SPI1	CD1C
SPI1	C11ORF65
TRAF2	CHUK
TRAF2	SPHK2
TRAF2	MTOR
TRAF2	FYN
TRAF2	RIPK1
STAT5B	ESR1
STAT5B	CCND1
STAT5B	EGFR
STAT5B	JAK2
STAT5B	SOCS2
STAT5B	STAT5A
STAT5B	SOCS5
STAT5B	SOCS3
STAT5B	SHC1
STAT5B	PPARG
STAT5B	MEF2C
STAT5B	IGF1
STAT5B	ESR2
STAT5B	MAPK1
STAT5B	MAPK14
STAT5B	INSR
STAT5B	NR3C1
STAT5B	STAT3
STAT5B	TNF
STAT5B	IL2
STAT5B	PDGFRB
STAT5B	IL6ST
STAT5B	ETS1
STAT5B	CD247
STAT5B	IFNG
STAT5B	CCND2
STAT5B	JAK3
STAT5B	GATA3
STAT5B	KIT
STAT5B	SOCS1
STAT5B	TCN2
STAT5B	MUC1
STAT5B	LTB4R2
STAT5B	FOXP3
STAT5B	DUSP1
STAT5B	CISH
STAT5B	FLT3
STAT5B	LRP6
STAT5B	JAK1
STAT5B	CD40
STAT5B	CTLA4
STAT5B	PAX5
STAT5B	SOCS7
STAT5B	PRF1
STAT5B	PDGFRA
STAT5B	CD226
STAT5B	SLAMF1
STAT5B	TEK
STAT5B	WIPF1
SHC3	GRB2
SHC3	SOS1
HLA-DPA1	CD247
HLA-DPA1	CD4
HLA-DPA1	HLA-DMA
FOSL1	GADD45B
FOSL1	CLCF1
FOSL1	ESR2
FOSL1	USF1
FOSL1	NFATC1
FOSL1	IL4
FOSL1	MMP9
FOSL1	CLU
FOSL1	PLAUR
FOSL1	ZYX
FOSL1	TRAF2
FOSL1	STAT5B
FOSL1	SLC3A2
FOSL1	SLC22A18
FOSL1	SHC3
FOSL1	HLA-DPA1
FOSL1	F3
FOSL1	BACH1
FOSL1	WNT2B
FOSL1	WNT1
FOSL1	TRAF3
FOSL1	TCF3
FOSL1	SOX9
FOSL1	SOS2
FOSL1	SMARCB1
FOSL1	SLC4A1
FOSL1	RTN4RL1
FOSL1	RB1CC1
FOSL1	PROCR
FOSL1	LY9
FOSL1	IL11
FOSL1	IKZF3
FOSL1	EEF1A1
FOSL1	E2F6
FOSL1	DVL2
FOSL1	DUSP4
FOSL1	DRAP1
FOSL1	DDR1
FOSL1	CXCL14
FOSL1	CSF2
FOSL1	CHI3L1
FOSL1	CCR10
FOSL1	BTK
FOSL1	ITGAV
FOSL1	ITGB3
BACH1	CYP19A1
BACH1	SOCS2
BACH1	EGR2
BACH1	ALDOA
BACH1	IGF1R
BACH1	SMAD3
BACH1	MMP9
BACH1	CLU
BACH1	ITGA5
BACH1	ZYX
BACH1	SHC3
BACH1	HLA-DPA1
BACH1	WNT10B
BACH1	TRAF3
BACH1	SOS2
BACH1	SLC4A1
BACH1	KLF4
BACH1	IL11
BACH1	ETS1
BACH1	EEF1A1
BACH1	E2F6
BACH1	DDR1
BACH1	NRAS
BACH1	IL5RA
BACH1	NFKB2
BACH1	TNFRSF8
BACH1	SH3BGRL3
BACH1	IL7R
BACH1	MME
BACH1	LTB4R2
BACH1	LTB4R
BACH1	GRB7
BACH1	BCAP31
BACH1	ALX1
BACH1	PCBP1
BACH1	TREX1
BACH1	MAX
BACH1	DLL4
BACH1	FGF1
BACH1	AKT3
BACH1	CSF3
BACH1	SETD1B
BACH1	CCL17
BACH1	CXCR6
BACH1	RBCK1
BACH1	IL17A
BACH1	IL1RN
BACH1	IL1RAP
BACH1	ITM2A
BACH1	MAFK
BACH1	CLDND1
WNT2B	FZD10
WNT2B	LRP6
WNT10B	FZD10
WNT10B	LRP6
WNT1	FZD10
WNT1	LRP6
TRAF3	PIK3CA
TRAF3	TBK1
TRAF3	IKBKE
TRAF3	IL17RA
TOPORS	AR
TOPORS	PLAC1
TOPORS	SHC1
TOPORS	PSMB9
TOPORS	LIFR
TOPORS	DUSP4
TOPORS	ACE
TOPORS	NACA
TOPORS	TCF4
TOPORS	C4A
TOPORS	C4B
TOPORS	WT1
TOPORS	SIN3A
TOPORS	MUC1
TOPORS	FOXP3
TOPORS	FGF5
TOPORS	CASP8
TOPORS	TGFB3
TOPORS	PALB2
TOPORS	DLL4
TOPORS	FGFR2
TOPORS	CCL21
TOPORS	SALL2
TOPORS	PRKAA1
TOPORS	SETD1B
TOPORS	IL1RAPL1
TOPORS	CXCR3
TOPORS	FCGR1A
TOPORS	CMPK2
TNFRSF1B	TRAF2
TGIF1	AR
TGIF1	MEF2C
TGIF1	IGF1
TGIF1	CLCF1
TGIF1	MAPK1
TGIF1	MAPK3
TGIF1	HIF1A
TGIF1	EEF1A1
TGIF1	YWHAZ
TGIF1	CD151
TGIF1	TRAF7
TGIF1	SIN3A
TGIF1	ID2
TGIF1	HMGB1
TGIF1	HDAC1
TGIF1	SELPLG
TGIF1	PSMB8
TGIF1	CTBP2
TGIF1	CTCF
TGIF1	IRF1
TGIF1	SH2D1A
TGIF1	WIPF1
TGIF1	KITLG
TGFB1	NOS2
TCF3	ESR1
TCF3	CDH1
TCF3	CDKN1A
TCF3	WNT10A
TCF3	THBD
TCF3	MEF2C
TCF3	ALDOA
TCF3	CALM3
TCF3	FOXO4
TCF3	HNF4A
TCF3	LCK
TCF3	MAPK1
TCF3	MAPK3
TCF3	SRF
TCF3	PDGFB
TCF3	CD40LG
TCF3	DDIT3
TCF3	NTF3
TCF3	STAT5B
TCF3	SHC3
TCF3	WNT2B
TCF3	TGIF1
TCF3	SMARCB1
TCF3	NPTN
TCF3	ETS1
TCF3	DRAP1
TCF3	CCR10
TCF3	NFATC3
TCF3	IL5RA
TCF3	MXI1
TCF3	ITGA6
TCF3	CD63
TCF3	NFE2L2
TCF3	CDK6
TCF3	TLR2
TCF3	TAL1
TCF3	SIN3A
TCF3	SERPING1
TCF3	POU3F3
TCF3	PITPNM3
TCF3	LTB4R2
TCF3	LTB4R
TCF3	LGALS9
TCF3	IL11RA
TCF3	FGF17
TCF3	FANCM
TCF3	BBC3
TCF3	ZFP36L2
TCF3	TCF12
TCF3	RNF19A
TCF3	OXCT1
TCF3	FGFR4
TCF3	DLL4
TCF3	APC
TCF3	FGF20
TCF3	DLL3
TCF3	CD4
TCF3	TRAF4
TCF3	IL19
TCF3	WNT2
TCF3	FZD1
TCF3	FZD6
TCF3	FOXD1
TCF3	CR2
TCF3	HAMP
TCF3	CMTM5
TCF3	LMO2
TCF3	SELL
TCF3	LCP2
TCF3	AICDA
TCF3	RAG1
TCF3	SLC5A5
TCF3	MBP
TCF3	IL17B
TCF3	FOXF2
TCF3	EYA3
TCF3	EBF2
TCF3	C7
SOX9	AR
SOX9	CDK4
SOX9	CDKN1A
SOX9	PIK3R3
SOX9	TRAF2
SOX9	TCF3
SOX9	KLF4
SOX9	SPAG9
SOX9	NFE2L1
SOX9	CREB1
SOX9	HES1
SOX9	MCAM
SOX9	HMGB1
SOX9	COL4A2
SOX9	MAP2K7
SOX9	GSK3B
SOX9	WWTR1
SOX9	WNT2
SOX9	CEACAM1
SOX9	ZNF385B
SOX9	SOX2
SOX9	PBX1
SOX9	PAFAH2
SOS2	CCND1
SOS2	MYC
SOS2	GRB2
SOS2	HRAS
SOS2	CCND2
SOCS6	JAK2
SOCS6	JAK1
SMARCB1	CEBPB
SMARCB1	PPARG
SMARCB1	SMARCA4
SMARCB1	NR3C1
SMARCB1	RB1
SMARCB1	RELB
SMARCB1	PPP1R15A
SMARCB1	CD44
SHC4	GRB2
SHC4	SOS1
RB1CC1	RB1
PDGFRB	PIK3CA
PDGFRB	GRB2
PDGFRB	SOS1
PDGFRB	HRAS
PDGFRB	JAK1
NFATC2	NR2F2
NFATC2	MAPK14
NFATC2	TNF
NFATC2	TBX21
NFATC2	IL2
NFATC2	CD274
NFATC2	CXCL8
NFATC2	PTGS2
NFATC2	LIFR
NFATC2	CXCR5
NFATC2	CSF2
NFATC2	IFNG
NFATC2	PPM1D
NFATC2	EGR1
NFATC2	CD3G
NFATC2	PPP3R1
NFATC2	ID2
NFATC2	FOXP3
NFATC2	CADM2
NFATC2	GSK3B
NFATC2	EGR3
NFATC2	ARAF
NFATC2	IRF4
NFATC2	SETD1B
NFATC2	IL1RAPL1
NFATC2	EVL
NFATC2	IL17A
NFATC2	TLR8
NFATC2	PPP3CC
LIFR	JAK1
KLF4	CCND1
KLF4	CDH1
KLF4	CDKN1A
KLF4	SP1
KLF4	VEGFA
KLF4	THBD
KLF4	ATF3
KLF4	ELK1
KLF4	IL1B
KLF4	IL6
KLF4	SOD1
KLF4	BIRC5
KLF4	CD14
KLF4	ODC1
KLF4	CCNB1
KLF4	IFITM3
KLF4	CDH5
KLF12	CTNNB1
KLF12	TP53
KLF12	SOCS2
KLF12	THBD
KLF12	MEF2C
KLF12	GADD45A
KLF12	NFKB1
KLF12	PIK3R1
KLF12	PIK3R3
KLF12	SPI1
KLF12	SLC3A2
KLF12	PDGFRB
KLF12	NFATC2
KLF12	FGF16
KLF12	HNF1A
KLF12	CD63
KLF12	TCF4
KLF12	MPO
KLF12	RORA
KLF12	TAPBP
KLF12	RASSF7
KLF12	NFE2
KLF12	FZD10
KLF12	BCAM
KLF12	FGF8
KLF12	PSMB8
KLF12	IRF9
KLF12	ALDH4A1
KLF12	IL18BP
KLF12	C1R
KLF12	CKLF
KLF12	PBX3
KLF12	LYST
KLF12	IGSF8
KLF12	LAX1
KLF12	GZMK
KLF12	CD101
IL6ST	JAK2
IL6ST	STAT3
IL6ST	JAK1
IL23R	STAT3
IL23R	JAK1
IL12B	CSF2RB
IL12B	IL22RA2
IL12B	IL12RB1
IL12B	IL12RB2
IL11	IL11RA
IL11	IL22RA2
IKZF3	HRAS
ICOSLG	ICOS
HLA-DRA	CD247
GNG5	PIK3CA
GNG5	MAPK1
GNG5	RAC1
FGF16	EGFR
FGF16	FGFR1
FGF16	CSF1R
FGF16	FGFR2
FCGR2A	RAC1
FADD	CASP3
FADD	CASP10
ETS1	CCND1
ETS1	BCL2
ETS1	CDK4
ETS1	CDKN1A
ETS1	FLT1
ETS1	KDR
ETS1	MYC
ETS1	VEGFA
ETS1	THBD
ETS1	SMAD4
ETS1	MYB
ETS1	LTF
ETS1	IL10
ETS1	CHUK
ETS1	ERBB2
ETS1	LCK
ETS1	BRCA2
ETS1	CIITA
ETS1	NR3C1
ETS1	STAT6
ETS1	TNF
ETS1	IL2
ETS1	MMP9
ETS1	PTGS2
ETS1	ITGA5
ETS1	STAT5B
ETS1	FOSL1
ETS1	TIMP1
ETS1	PDGFRB
ETS1	MSR1
ETS1	IL12B
ETS1	CSF2
ETS1	CCL3
ETS1	IFNG
ETS1	ABCB1
ETS1	ITGAX
ETS1	TNFRSF10A
ETS1	VCAM1
ETS1	TNFRSF8
ETS1	TFRC
ETS1	OAS2
ETS1	JAK3
ETS1	IL5
ETS1	IL2RB
ETS1	GATA3
ETS1	EGR1
ETS1	CD5
ETS1	CCL7
ETS1	ATP2A3
ETS1	BAX
ETS1	ENG
ETS1	ITGB3
ETS1	KIT
ETS1	LYZ
ETS1	MME
ETS1	SOCS1
ETS1	TCN2
ETS1	TNFRSF10B
ETS1	TNFSF14
ETS1	WAS
ETS1	WT1
ETS1	FCAR
ETS1	CSF3R
ETS1	CD79B
ETS1	CXCR4
ETS1	GATA1
ETS1	PARP1
ETS1	MEIS1
ETS1	LTB
ETS1	JAG2
ETS1	CD4
ETS1	PECAM1
ETS1	CASP1
ETS1	PAX5
ETS1	CD6
ETS1	SP100
ETS1	PF4
ETS1	LIF
ETS1	CD53
ETS1	ITGA4
ETS1	GZMB
ETS1	TLR4
ETS1	CR1
ETS1	MPL
ETS1	IL13RA2
ETS1	HPSE
ETS1	SH2D1A
ETS1	ITGA2B
ETS1	HPGD
ETS1	ICAM4
ETS1	ANPEP
ETS1	GP9
ETS1	TDP2
EEF1A1	SERPINB9
EEF1A1	GADD45G
EEF1A1	SMAD4
EEF1A1	FAS
EEF1A1	PLAUR
EEF1A1	TGIF1
EEF1A1	TPT1
EEF1A1	PAFAH1B3
EEF1A1	CRADD
EEF1A1	RAB27A
EEF1A1	HSF1
EEF1A1	AXIN1
EEF1A1	CCL18
EEF1A1	DYNLL1
EEF1A1	PTPRCAP
EEF1A1	TSPYL2
E2F6	BRCA1
E2F6	CTNNB1
E2F6	CYP19A1
E2F6	RET
E2F6	ZEB1
E2F6	TSPAN7
E2F6	ALDOA
E2F6	IGF1R
E2F6	NR2F1
E2F6	TAP1
E2F6	EPO
E2F6	STAT5B
E2F6	BACH1
E2F6	TRAF3
E2F6	SOX9
E2F6	ITGA3
E2F6	ETS1
E2F6	DUSP4
E2F6	DTL
E2F6	ATF7
E2F6	RB1
E2F6	SUMO2
E2F6	BECN1
E2F6	WNT5A
E2F6	PPM1D
E2F6	NFIL3
E2F6	TCF4
E2F6	CD151
E2F6	MYBL2
E2F6	TYMP
E2F6	XIAP
E2F6	YY1
E2F6	UNG
E2F6	SPHK1
E2F6	SMC3
E2F6	SIX5
E2F6	SDC1
E2F6	RAD51
E2F6	PCNA
E2F6	IL13
E2F6	GAPDH
E2F6	FZD9
E2F6	CRADD
E2F6	CBLB
E2F6	CDCA7
E2F6	GATA1
E2F6	UBE2D3
E2F6	SIVA1
E2F6	IL4I1
E2F6	IGF2R
E2F6	DLL4
E2F6	NOTCH2
E2F6	WNT9A
E2F6	NFATC4
E2F6	SUZ12
E2F6	MSH6
E2F6	MCM6
E2F6	CTCF
E2F6	SETD1B
E2F6	RUNDC1
E2F6	RHD
E2F6	RHCE
E2F6	PPP3CA
E2F6	PCSK1
E2F6	MELK
E2F6	IL1RAPL1
E2F6	HAMP
E2F6	EXT1
E2F6	CDC42BPA
E2F6	ATF5
DVL2	NOTCH1
DVL2	GSK3B
DVL2	RAC1
DVL2	FRAT1
DUSP4	MAPK1
DRAP1	ZEB1
DRAP1	PIK3R3
DRAP1	TBP
DRAP1	NFYB
CXCR5	JAK2
CXCL14	CXCR6
CSF2	CSF2RB
CSF2	IL22RA2
CLEC4M	IL10
CHEK2	TP53
CD247	PIK3CA
CD247	FASLG
CD247	FYN
CD247	CASP8
CCR10	JAK2
CCL5	CXCR6
CCL5	CCR1
CCL5	CCR4
CCL28	CCR10
CCL28	CXCR6
CCL28	CCR3
BRAF	MAP2K1
ATF3	FLT1
ATF3	JUNB
ATF3	WNT11
ATF3	WNT10A
ATF3	SELE
ATF3	FOXC1
ATF3	NR2F1
ATF3	SMAD3
ATF3	SREBF1
ATF3	NR3C1
ATF3	STAT3
ATF3	BATF3
ATF3	DDIT3
ATF3	SPI1
ATF3	SHC3
ATF3	IL11
ATF3	CXCR5
ATF3	CCL5
ATF3	ADIPOR1
ATF3	IFNG
ATF3	CD82
ATF3	IL23A
ATF3	LDHA
ATF3	CCND2
ATF3	PAX6
ATF3	NFIL3
ATF3	MAFF
ATF3	GATA3
ATF3	FGFR3
ATF3	MYBL2
ATF3	RORA
ATF3	TYMP
ATF3	ZBTB7A
ATF3	EGFL7
ATF3	PPM1K
ATF3	MUC1
ATF3	MCAM
ATF3	MAP2K1
ATF3	DUSP1
ATF3	FGF9
ATF3	ZFP36L2
ATF3	UBA52
ATF3	PSMB5
ATF3	CTBP2
ATF3	LRP6
ATF3	JAK1
ATF3	JAG2
ATF3	WNT2
ATF3	CSNK1A1
ATF3	ADIPOR2
ATF3	PAG1
ATF3	RAD51C
ATF3	ZBTB33
ATF3	FOXN1
ATF1	BCL2
ATF1	BRCA1
ATF1	FLT1
ATF1	WNT11
ATF1	WNT10A
ATF1	NT5E
ATF1	IL10
ATF1	FOXC1
ATF1	ERBB2
ATF1	NFKB1
ATF1	NR2F1
ATF1	SREBF1
ATF1	CIITA
ATF1	NR3C1
ATF1	STAT3
ATF1	TNF
ATF1	PLAUR
ATF1	PTGS2
ATF1	SPI1
ATF1	SHC3
ATF1	IL11
ATF1	CXCR5
ATF1	CCL5
ATF1	IL1B
ATF1	IL6
ATF1	IL23A
ATF1	LDHA
ATF1	CCND2
ATF1	TFRC
ATF1	MAFF
ATF1	GATA3
ATF1	EGR1
ATF1	ATM
ATF1	CREB1
ATF1	MYBL2
ATF1	RORA
ATF1	TYMP
ATF1	ZBTB7A
ATF1	EGFL7
ATF1	PPM1K
ATF1	MUC1
ATF1	MCAM
ATF1	MAP2K1
ATF1	ID2
ATF1	DUSP1
ATF1	CDK1
ATF1	GABPA
ATF1	FGF9
ATF1	ZFP36L2
ATF1	UBA52
ATF1	PSMB5
ATF1	CTBP2
ATF1	LRP6
ATF1	JAK1
ATF1	JAG2
ATF1	WNT2
ATF1	CSNK1A1
ATF1	PCSK1
ATF1	CD8A
ATF1	PAG1
ATF1	RAD51C
ATF1	ZBTB33
ATF1	FOXN1
ATF2	CCND1
ATF2	BCL2
ATF2	BTG2
ATF2	CDKN1A
ATF2	CTNNB1
ATF2	FLT1
ATF2	JUNB
ATF2	RET
ATF2	WNT11
ATF2	WNT10A
ATF2	TSPAN7
ATF2	SELE
ATF2	NT5E
ATF2	MEF2C
ATF2	FOXC1
ATF2	EP300
ATF2	JUND
ATF2	NFKB1
ATF2	NR2F1
ATF2	RELA
ATF2	USF1
ATF2	STAT3
ATF2	IKBKB
ATF2	NFATC1
ATF2	TNF
ATF2	CD40LG
ATF2	CXCL8
ATF2	FAS
ATF2	PTGS2
ATF2	SPI1
ATF2	SHC3
ATF2	TNFRSF12A
ATF2	LGALS3
ATF2	ITGA3
ATF2	IL6ST
ATF2	IL11
ATF2	DTL
ATF2	CXCR5
ATF2	CHI3L1
ATF2	ATF3
ATF2	ATF1
ATF2	IL23A
ATF2	LDHA
ATF2	PPP1R15A
ATF2	CCND2
ATF2	YWHAZ
ATF2	PPM1D
ATF2	PLK3
ATF2	MYL6
ATF2	MAFF
ATF2	EEF2
ATF2	CXCL16
ATF2	CD2AP
ATF2	AP2B1
ATF2	ACE
ATF2	CD14
ATF2	TYMP
ATF2	ZBTB7A
ATF2	EGFL7
ATF2	PPM1K
ATF2	NBN
ATF2	MUC1
ATF2	MCAM
ATF2	MAP2K1
ATF2	KLLN
ATF2	IL13
ATF2	DUSP1
ATF2	HLA-E
ATF2	HLA-F
ATF2	UBE2D3
ATF2	FGF9
ATF2	ZFP36L2
ATF2	UCHL5
ATF2	UBA52
ATF2	PSMB5
ATF2	CTBP2
ATF2	LRP6
ATF2	TNFSF11
ATF2	JAG1
ATF2	JAG2
ATF2	CSNK1A1
ATF2	ITGA1
ATF2	PAG1
ATF2	RAD51C
ATF2	ZBTB33
ATF2	PBX3
ATF2	FOXN1
ATF2	IGSF8
ATF7	FLT1
ATF7	JUNB
ATF7	WNT11
ATF7	WNT10A
ATF7	FOXC1
ATF7	ERBB2
ATF7	JUND
ATF7	NFKB1
ATF7	NR2F1
ATF7	SREBF1
